"행정구역(시·군)별","경제활동별","항목","단위","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년",
"화성시","건설업","산출액(당해년가격)","","4032316","3499199","3458415","2732555","2168561","2586990","2246963",
"화성시","건설업","중간소비","","2579761","2256184","2277044","1826843","1464285","1767674","1527881",
"화성시","건설업","지역내총부가가치(당해년가격)","","1452555","1243014","1181372","905712","704276","819316","719081",
"화성시","건설업","고정자본소모","","109086","103142","105610","81246","64517","76004","63409",
"화성시","건설업","지역내순생산","","1343469","1139872","1075762","824466","639759","743312","655672",
"화성시","건설업","기타생산세(기타생산보조금 공제)","","7437","7291","7018","5752","4417","4832","3353",
"화성시","건설업","지역내요소소득","","1336032","1132581","1068744","818714","635342","738480","652319",
"화성시","건설업","2010년 기준년 고정가격_산출액","","3716332","3206200","3154108","2520161","2008630","2445341","2246963",
"화성시","건설업","2010년 기준년 고정가격_지역내","","1175144","1012851","987025","787137","641775","777483","719081",
"화성시","도매 및 소매업","산출액(당해년가격)","","2496402","2287983","2095424","1937862","1840762","1679014","1434946",
"화성시","도매 및 소매업","중간소비","","1243614","1125810","1014208","921989","895756","803302","677896",
"화성시","도매 및 소매업","지역내총부가가치(당해년가격)","","1252787","1162173","1081216","1015873","945006","875712","757050",
"화성시","도매 및 소매업","고정자본소모","","99017","91064","79825","71388","66157","61826","51992",
"화성시","도매 및 소매업","지역내순생산","","1153770","1071110","1001391","944485","878848","813886","705058",
"화성시","도매 및 소매업","기타생산세(기타생산보조금 공제)","","26498","24520","21056","19403","17664","16538","12693",
"화성시","도매 및 소매업","지역내요소소득","","1127273","1046589","980335","925082","861184","797347","692365",
"화성시","도매 및 소매업","2010년 기준년 고정가격_산출액","","2379556","2212752","2014059","1862971","1770389","1630053","1434946",
"화성시","도매 및 소매업","2010년 기준년 고정가격_지역내","","1279031","1193217","1096040","1007885","925381","858383","757050",
"화성시","운수업","산출액(당해년가격)","","1408953","1409849","1073302","1016233","902198","799327","792403",
"화성시","운수업","중간소비","","769641","785027","622528","595001","538931","481823","469595",
"화성시","운수업","지역내총부가가치(당해년가격)","","639312","624822","450774","421232","363267","317505","322808",
"화성시","운수업","고정자본소모","","201958","197458","143120","131087","114934","96021","87865",
"화성시","운수업","지역내순생산","","437354","427365","307653","290145","248332","221484","234943",
"화성시","운수업","기타생산세(기타생산보조금 공제)","","13089","12869","8419","7841","6812","6139","4756",
"화성시","운수업","지역내요소소득","","424266","414496","299234","282305","241520","215345","230187",
"화성시","운수업","2010년 기준년 고정가격_산출액","","1289615","1299599","987471","953099","853733","782100","792403",
"화성시","운수업","2010년 기준년 고정가격_지역내","","514685","525160","406879","400503","364108","328964","322808",
"화성시","숙박 및 음식점업","산출액(당해년가격)","","1136605","1019345","978825","885005","853165","807524","684487",
"화성시","숙박 및 음식점업","중간소비","","684377","623168","614152","558955","548063","515528","418493",
"화성시","숙박 및 음식점업","지역내총부가가치(당해년가격)","","452228","396177","364673","326050","305101","291995","265994",
"화성시","숙박 및 음식점업","고정자본소모","","23856","20987","19220","17950","17195","16095","13705",
"화성시","숙박 및 음식점업","지역내순생산","","428372","375189","345453","308101","287907","275900","252288",
"화성시","숙박 및 음식점업","기타생산세(기타생산보조금 공제)","","6573","5952","5397","5029","4692","4382","3848",
"화성시","숙박 및 음식점업","지역내요소소득","","421799","369237","340056","303071","283215","271518","248441",
"화성시","숙박 및 음식점업","2010년 기준년 고정가격_산출액","","986467","904773","887036","815351","798179","770401","684487",
"화성시","숙박 및 음식점업","2010년 기준년 고정가격_지역내","","346904","325348","321511","297189","289285","282681","265994",
"화성시","출판, 영상, 방송통신 및 정보서비스업","산출액(당해년가격)","","431832","333202","332859","300471","268643","385686","339056",
"화성시","출판, 영상, 방송통신 및 정보서비스업","중간소비","","237478","184397","187031","172517","158257","229055","197528",
"화성시","출판, 영상, 방송통신 및 정보서비스업","지역내총부가가치(당해년가격)","","194354","148805","145828","127955","110387","156631","141528",
"화성시","출판, 영상, 방송통신 및 정보서비스업","고정자본소모","","80687","62576","62219","55642","49891","70309","61057",
"화성시","출판, 영상, 방송통신 및 정보서비스업","지역내순생산","","113667","86229","83609","72312","60496","86322","80471",
"화성시","출판, 영상, 방송통신 및 정보서비스업","기타생산세(기타생산보조금 공제)","","146","276","246","237","223","329","266",
"화성시","출판, 영상, 방송통신 및 정보서비스업","지역내요소소득","","113520","85953","83363","72075","60273","85993","80205",
"화성시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_산출액","","433630","338064","336453","302825","271327","387448","339056",
"화성시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_지역내","","199329","155596","151074","133994","114828","162225","141528",
"화성시","금융 및 보험업","산출액(당해년가격)","","659331","662168","670485","582764","603523","607007","476097",
"화성시","금융 및 보험업","중간소비","","326460","330995","326539","287687","290399","277474","207071",
"화성시","금융 및 보험업","지역내총부가가치(당해년가격)","","332871","331173","343946","295076","313125","329533","269026",
"화성시","금융 및 보험업","고정자본소모","","30917","31137","31448","27365","26950","25492","20848",
"화성시","금융 및 보험업","지역내순생산","","301954","300036","312498","267711","286175","304041","248178",
"화성시","금융 및 보험업","기타생산세(기타생산보조금 공제)","","714","707","638","550","530","521","399",
"화성시","금융 및 보험업","지역내요소소득","","301240","299329","311860","267162","285645","303521","247779",
"화성시","금융 및 보험업","2010년 기준년 고정가격_산출액","","712461","709915","707549","613658","605728","582135","476097",
"화성시","금융 및 보험업","2010년 기준년 고정가격_지역내","","384405","379595","378916","321461","313848","307730","269026",
"화성시","부동산 및 임대업","산출액(당해년가격)","","2134277","1868903","1759698","1577321","1504454","1422409","1238748",
"화성시","부동산 및 임대업","중간소비","","470385","398888","380796","334258","324673","316147","262191",
