"행정구역별(시군구)","거처의종류",2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"이천시","비거주용건물내 주택",1070,1521,1461,X,X,57,3748,3539,12,34,163
"이천시","주택이외의 거처",3724,4661,3941,16,72,632,19135,6558,164,10131,2282
"이천시","오피스텔",1229,1231,1214,X,X,17,1704,1678,X,X,26
"안성시","계",68473,79302,74066,67,118,5051,197233,174023,496,11207,11507
"안성시","주택",64859,74904,70770,50,5,4079,176925,168252,333,195,8145
"안성시","단독주택",21188,30587,28091,20,X,2472,63819,58765,136,173,4745
"안성시","아파트",37971,38105,37010,20,X,1075,99281,96849,131,X,2301
"안성시","연립주택",1954,1960,1879,X,X,80,4554,4368,6,X,180
"안성시","다세대주택",2961,2976,2702,5,X,269,6370,5796,33,X,541
"안성시","비거주용건물내 주택",785,1276,1088,X,X,183,2901,2474,27,22,378
"안성시","주택이외의 거처",3614,4398,3296,17,113,972,20308,5771,163,11012,3362
"안성시","오피스텔",673,723,530,X,X,192,1181,836,8,X,337
"김포시","계",149929,162871,156040,33,80,6718,433218,410416,251,4047,18504
"김포시","주택",140325,152164,148409,21,X,3731,407060,399085,156,63,7756
"김포시","단독주택",13063,24036,21678,12,X,2344,49680,44969,92,49,4570
"김포시","아파트",115111,115347,114676,X,X,667,325777,324303,29,X,1445
"김포시","연립주택",4194,4210,4136,X,X,74,11550,11399,X,X,151
"김포시","다세대주택",7132,7179,6728,X,X,449,16877,15821,14,X,1042
"김포시","비거주용건물내 주택",825,1392,1191,X,X,197,3176,2593,21,14,548
"김포시","주택이외의 거처",9604,10707,7631,12,77,2987,26158,11331,95,3984,10748
"김포시","오피스텔",3431,3438,3326,X,X,112,4549,4371,X,X,178
"화성시","계",279641,312599,298397,172,238,13792,819846,768956,1502,12875,36513
"화성시","주택",258263,287836,279243,103,8,8482,761724,742875,856,275,17718
"화성시","단독주택",31418,58960,53284,38,5,5633,119162,107337,307,211,11307
"화성시","아파트",209006,209405,207997,34,X,1374,598777,595382,263,X,3132
"화성시","연립주택",3368,3381,3204,X,X,174,8829,8364,15,21,429
"화성시","다세대주택",12737,12826,11975,9,X,842,27818,25951,66,X,1801
"화성시","비거주용건물내 주택",1734,3264,2783,20,X,459,7138,5841,205,43,1049
"화성시","주택이외의 거처",21378,24763,19154,69,230,5310,58122,26081,646,12600,18795
"화성시","오피스텔",9978,9995,9644,X,X,350,12485,11904,X,48,533
"광주시","계",119898,141279,136730,35,75,4439,367672,350406,283,5416,11567
"광주시","주택",115372,135528,132603,24,X,2899,349697,343338,182,78,6099
"광주시","단독주택",15576,34844,32890,16,X,1936,71204,67126,127,78,3873
"광주시","아파트",45163,45228,44924,X,X,304,131455,130800,X,X,655
"광주시","연립주택",3472,3482,3448,X,X,34,9247,9168,X,X,79
"광주시","다세대주택",50227,50383,49903,X,X,477,134063,132985,18,X,1060
"광주시","비거주용건물내 주택",934,1591,1438,5,X,148,3728,3259,37,X,432
"광주시","주택이외의 거처",4526,5751,4127,11,73,1540,17975,7068,101,5338,5468
"광주시","오피스텔",101,101,97,X,X,X,147,142,X,X,5
"양주시","계",77908,83851,81582,36,109,2124,219512,207734,332,5494,5952
"양주시","주택",74540,79585,78356,19,X,1209,204876,202118,160,21,2577
"양주시","단독주택",10792,15321,14712,11,X,597,34763,33387,102,21,1253
"양주시","아파트",56092,56217,55836,X,X,379,151380,150597,13,X,770
"양주시","연립주택",1117,1119,1101,X,X,17,2634,2585,6,X,43
"양주시","다세대주택",5696,5733,5607,X,X,125,13211,12956,7,X,248
"양주시","비거주용건물내 주택",843,1195,1100,X,X,91,2888,2593,32,X,263
"양주시","주택이외의 거처",3368,4266,3226,17,108,915,14636,5616,172,5473,3375
"양주시","오피스텔",103,105,100,X,X,5,211,202,X,X,9
"포천시","계",55103,62275,58273,46,97,3859,152899,135779,368,5264,11488
"포천시","주택",49591,55310,53303,36,X,1968,131833,127013,275,181,4364
"포천시","단독주택",20788,25914,24773,25,X,1114,56641,53827,202,165,2447
"포천시","아파트",17839,17902,17525,X,X,375,47571,46783,12,X,776
"포천시","연립주택",2214,2223,2178,X,X,45,5516,5408,X,X,108
"포천시","다세대주택",7770,7820,7526,X,X,292,18809,18176,13,X,620
"포천시","비거주용건물내 주택",980,1451,1301,7,X,142,3296,2819,48,16,413
"포천시","주택이외의 거처",5512,6965,4970,10,94,1891,21066,8766,93,5083,7124
"포천시","오피스텔",100,103,99,X,X,X,246,240,X,X,6
"여주시","계",38759,44009,42903,36,67,1003,109559,102076,311,4584,2588
"여주시","주택",36723,41432,40694,28,X,708,99464,97728,238,84,1414
"여주시","단독주택",19110,23330,22792,17,X,520,52763,51506,148,27,1082
"여주시","아파트",12176,12203,12115,6,X,82,32520,32336,49,X,135
"여주시","연립주택",1207,1210,1194,X,X,14,2742,2706,12,X,24
"여주시","다세대주택",3414,3427,3383,X,X,42,8438,8340,19,X,79
"여주시","비거주용건물내 주택",816,1262,1210,X,X,50,3001,2840,10,57,94
"여주시","주택이외의 거처",2036,2577,2209,8,65,295,10095,4348,73,4500,1174
"여주시","오피스텔",162,162,160,X,X,X,329,322,X,X,7
"연천군","계",16342,18043,17681,16,13,333,41321,39677,154,682,808
"연천군","주택",15462,16967,16724,13,X,230,38495,37907,125,X,463
"연천군","단독주택",8848,10180,10018,8,X,154,22406,22018,83,X,305
"연천군","아파트",4245,4250,4203,X,X,46,10250,10138,13,X,99
"연천군","연립주택",1040,1041,1036,X,X,5,2410,2402,X,X,8
"연천군","다세대주택",967,971,956,X,X,13,2206,2171,15,X,20
"연천군","비거주용건물내 주택",362,525,511,X,X,12,1223,1178,14,X,31
"연천군","주택이외의 거처",880,1076,957,X,13,103,2826,1770,29,682,345
"연천군","오피스텔",30,31,30,X,X,X,58,56,X,X,X
"가평군","계",23025,25361,24950,14,40,357,58832,55249,99,2843,641
"가평군","주택",21820,23665,23381,5,X,279,52941,52421,36,X,484
"가평군","단독주택",12555,14157,13999,X,X,157,30110,29850,8,X,252
"가평군","아파트",4550,4562,4533,X,X,28,11369,11305,7,X,57
"가평군","연립주택",1446,1451,1421,X,X,29,3435,3374,6,X,55
"가평군","다세대주택",2594,2603,2560,X,X,43,6025,5944,X,X,81
"가평군","비거주용건물내 주택",675,892,868,X,X,22,2002,1948,15,X,39
"가평군","주택이외의 거처",1205,1696,1569,9,40,78,5891,2828,63,2843,157
"가평군","오피스텔",19,19,19,X,X,X,26,26,X,X,X
"양평군","계",41730,46539,45895,21,61,562,110214,105056,169,3875,1114
"양평군","주택",39985,44349,43862,13,X,470,102262,101201,99,137,825
"양평군","단독주택",27683,31653,31262,11,X,377,69266,68410,84,122,650
"양평군","아파트",6670,6678,6651,X,X,26,18797,18735,7,X,55
"양평군","연립주택",1134,1135,1128,X,X,7,2739,2729,X,X,10
"양평군","다세대주택",3744,3749,3729,X,X,20,8920,8883,X,X,37
"양평군","비거주용건물내 주택",754,1134,1092,X,X,40,2540,2444,8,15,73
"양평군","주택이외의 거처",1745,2190,2033,8,57,92,7952,3855,70,3738,289
"양평군","오피스텔",41,41,40,X,X,X,75,74,X,X,X
